# 이 파일은 실제 DART 공시 대조 결과가 아님. rcpNo 없음. 재검증 필요
ticker,name,category,kofia_fund_type,verified_limit,source_type,source_url,evidence_ref,statutory_basis,note
0234N0,KIWOOM 삼성SK그룹TOP4+,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0234N0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
276000,TIGER 글로벌자원생산기업(합성 H),주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_276000,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
195920,TIGER 일본TOPIX(합성 H),주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_195920,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
225060,TIGER 이머징마켓MSCI레버리지(합성 H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_225060,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0086C0,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
236350,TIGER 인도니프티50레버리지(합성),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_236350,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
131890,ACE 삼성그룹동일가중,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_131890,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
130680,TIGER 원유선물Enhanced(H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_130680,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
114460,ACE 국고채3년,채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_114460,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
0222F0,마이티 AI데이터센터밸류체인,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0222F0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
137610,TIGER 농산물선물Enhanced(H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_137610,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0127V0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0084E0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
435550,KIWOOM TDF2050액티브 적격,적격 TDF 안전자산,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_435550,투자설명서(신탁계약서) 제16조(투자대상 및 글라이드패스: 은퇴시점 주식 40% 이하),고용노동부 고시 제2018-63호 및 퇴직연금감독규정 제9조 제1항 제3호 (적격 TDF 안전자산 100% 편입),생애주기 자산배분 글라이드패스 충족 적격 TDF로 안전자산 100% 편입 가능
237440,TIGER 경기방어채권혼합,채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_237440,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
0233N0,RISE 글로벌AI낸드메모리반도체,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0233N0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
117690,TIGER 차이나항셍30,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_117690,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0226G0,WON 피지컬AI TOP2플러스액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0226G0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
105010,TIGER 라틴35,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_105010,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0084D0,KIWOOM 미국테크100월간목표헤지액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0084D0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0227K0,RISE 미국우주위성통신,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0227K0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
435540,KIWOOM TDF2040액티브 적격,적격 TDF 안전자산,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_435540,투자설명서(신탁계약서) 제16조(투자대상 및 글라이드패스: 은퇴시점 주식 40% 이하),고용노동부 고시 제2018-63호 및 퇴직연금감독규정 제9조 제1항 제3호 (적격 TDF 안전자산 100% 편입),생애주기 자산배분 글라이드패스 충족 적격 TDF로 안전자산 100% 편입 가능
182490,TIGER 단기선진하이일드(합성 H),채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_182490,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
0219Z0,HANARO 미국S&P500액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0219Z0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0226D0,FOCUS 금융반도체지주채권혼합50액티브,채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0226D0,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
435530,KIWOOM TDF2030액티브 적격,적격 TDF 안전자산,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_435530,투자설명서(신탁계약서) 제16조(투자대상 및 글라이드패스: 은퇴시점 주식 40% 이하),고용노동부 고시 제2018-63호 및 퇴직연금감독규정 제9조 제1항 제3호 (적격 TDF 안전자산 100% 편입),생애주기 자산배분 글라이드패스 충족 적격 TDF로 안전자산 100% 편입 가능
285690,FOCUS ESG리더스,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_285690,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
494210,SOL 미국500타겟데일리커버드콜액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_494210,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
225050,TIGER 유로스탁스레버리지(합성 H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_225050,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
0229F0,마이티 신약포커스바이오액티브,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0229F0,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
250780,TIGER 코스닥150선물인버스,법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_250780,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
176950,KODEX 국채선물10년인버스,법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_176950,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
291890,KODEX MSCI EM선물(H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_291890,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
219900,ACE 중국본토CSI300레버리지(합성),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_219900,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
321410,KODEX 멀티에셋하이인컴(H),주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_321410,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
0073X0,FOCUS 알리바바미국채커버드콜혼합,채권 및 적격 채권혼합50,미매칭,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_0073X0,투자설명서(신탁계약서) 제16조(투자대상: 국공채/특수채 또는 주식비중 50% 미만 혼합채권),퇴직연금감독규정 제12조 제1항 제2호 및 금융위원회 고시 제2023-56호 (채권형 및 주식 50% 미만 채권혼합 안전자산 100% 편입),국채·공채 또는 주식 50% 미만 규약 충족 채권혼합형으로 안전자산 100% 편입 가능
205720,ACE 일본TOPIX인버스(합성 H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_205720,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
226380,ACE Fn성장소비주도주,주식형 및 주식파생 위험자산,미매칭,70% (위험자산),투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_226380,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능
225030,TIGER 미국S&P500선물인버스(H),법정 편입불가(파생/레버리지/인버스),미매칭,불가,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_225030,투자설명서(신탁계약서) 제16조(투자대상: 파생평가액 초과 또는 레버리지/인버스),"근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1] (파생평가액 40% 초과 및 레버리지/인버스 금지)",레버리지·인버스·선물 파생형으로 퇴직연금 편입 불가 확정
