ticker,shares,nav,bas_dt
441540,2700000,26091.48,20260923
441640,137650000,12297.0,20260923
441680,26300000,10875.08,20260923
441800,27380000,29484.95,20260923
442090,1500000,30897.71,20260923
442260,1240000,39558.27,20260923
442320,6270000,34772.36,20260923
442550,1550000,14729.39,20260923
442560,3400000,16443.3,20260923
442570,19900000,17486.52,20260923
442580,16950000,108712.99,20260923
444200,11100000,46000.44,20260923
444490,4450000,20110.45,20260923
445150,1850000,27246.33,20260923
445290,34800000,31014.2,20260923
445690,600000,30853.18,20260923
445910,900000,20435.17,20260923
446690,500000,62160.8,20260923
446700,1040000,10235.03,20260923
446720,76200000,13282.09,20260923
446770,20100000,81655.11,20260923
447430,2850000,16308.92,20260923
447620,7800000,15886.12,20260923
447660,1550000,13914.71,20260923
447770,31600000,13981.68,20260923
448100,1100000,116447.58,20260923
448290,27450000,17953.72,20260923
448300,18100000,23846.47,20260923
448330,73900000,17819.57,20260923
448490,210000,52812.81,20260923
448540,9200000,26680.11,20260923
448570,1350000,30588.85,20260923
448630,21500000,15392.55,20260923
449170,21323000,111978.24,20260923
449180,61000000,17331.26,20260923
449190,25150000,23113.68,20260923
449450,19330000,50090.66,20260923
449580,1100000,16275.22,20260923
449680,850000,9853.58,20260923
449690,750000,51067.07,20260923
449770,3900000,20976.5,20260923
449780,1800000,18816.12,20260923
450180,650000,10133.26,20260923
450190,600000,51490.56,20260923
450910,2620000,13879.78,20260923
451000,5291000,107377.51,20260923
451060,12600000,36293.96,20260923
451150,620000,17057.71,20260923
451530,3950000,35121.23,20260923
451540,19712000,52844.63,20260923
451600,194000,84638.61,20260923
451670,500000,12206.28,20260923
452250,7750000,4686.14,20260923
452360,16900000,13162.63,20260923
453010,134000,110052.08,20260923
453060,110000,111615.29,20260923
453080,3900000,23804.63,20260923
453330,4600000,18347.83,20260923
453630,1200000,11961.65,20260923
453640,4300000,13999.49,20260923
453650,2500000,18293.96,20260923
453660,700000,16554.27,20260923
453810,28950000,11217.08,20260923
453820,1300000,10528.58,20260923
453850,207800000,7143.89,20260923
453870,25050000,10979.61,20260923
453950,1950000,32874.54,20260923
454180,250000,7260.3,20260923
454320,2150000,42300.9,20260923
454780,3031000,99604.82,20260923
455030,45900000,11668.39,20260923
455660,6600000,9348.24,20260923
455850,41800000,27520.98,20260923
455860,24100000,4333.82,20260923
455890,55700000,55599.88,20260923
455960,4580000,11940.17,20260923
456200,110000,59014.3,20260923
456250,1150000,7926.75,20260923
456600,35840000,60300.39,20260923
456610,12132000,59117.11,20260923
456680,4080000,5149.99,20260923
456880,27580000,11983.77,20260923
457480,41350000,18857.46,20260923
457690,1620000,10477.36,20260923
457700,1320000,9201.39,20260923
457930,300000,27843.03,20260923
457990,3850000,34167.58,20260923
458030,1596000,55146.29,20260923
458210,1343000,110783.48,20260923
458250,11026000,34695.98,20260923
458260,4800000,45906.77,20260923
458730,293850000,14489.04,20260923
458750,5200000,12511.97,20260923
458760,63700000,10597.27,20260923
459560,1500000,22331.17,20260923
459580,6487500,1076219.98,20260923
459750,1750000,17755.73,20260923
459790,1450000,21001.68,20260923
460270,810000,12393.58,20260923
460660,1500000,11371.5,20260923
460960,7800000,10731.56,20260923
461340,1100000,44521.71,20260923
461450,1400000,15295.63,20260923
461460,1622000,51242.88,20260923
461490,19200000,14603.48,20260923
461500,1213000,105148.18,20260923
461580,600000,15616.19,20260923
461600,2650000,8288.17,20260923
461900,800000,23135.34,20260923
461910,500000,38851.23,20260923
461950,35700000,4765.97,20260923
462010,109500000,4686.21,20260923
462330,727200000,976.02,20260923
462340,500000,16400.16,20260923
462900,26200000,12539.17,20260923
463050,18000000,11077.85,20260923
463250,14900000,32772.72,20260923
463290,1154000,109453.8,20260923
463300,1600000,12938.57,20260923
463640,800000,12840.15,20260923
463680,5750000,23096.37,20260923
463690,550000,17904.56,20260923
464240,1770000,52072.08,20260923
464310,7800000,13412.66,20260923
464470,764000,46789.02,20260923
464600,900000,22880.42,20260923
464610,1550000,6650.6,20260923
464920,1200000,22622.78,20260923
464930,5200000,20721.72,20260923
465330,6125000,11211.22,20260923
465350,2000000,16476.68,20260923
465580,44400000,24685.65,20260923
465610,2400000,43595.73,20260923
465620,100000,6361.59,20260923
465660,1250000,23628.06,20260923
465670,1250000,15999.63,20260923
466810,1500000,5792.56,20260923
466920,53100000,26674.18,20260923
466930,7900000,23314.37,20260923
466940,31200000,26863.61,20260923
466950,18480000,31936.02,20260923
468370,1670000,10321.47,20260923
468380,8340000,10668.1,20260923
468630,2810000,10579.78,20260923
469050,1100000,34428.89,20260923
469060,2350000,37387.07,20260923
469070,33550000,10917.76,20260923
469150,18900000,63791.95,20260923
469160,850000,23831.74,20260923
469170,20400000,5773.18,20260923
469530,640000,9557.0,20260923
469790,700000,44726.49,20260923
469830,19136000,54503.21,20260923
470310,300000,17957.8,20260923
471040,9100000,30168.52,20260923
471230,4366000,103608.89,20260923
471460,460000,45565.4,20260923
471760,9250000,15514.17,20260923
471780,7700000,39353.79,20260923
471990,16850000,27384.64,20260923
472150,127190000,21274.44,20260923
472160,11950000,19712.01,20260923
472170,24300000,14136.07,20260923
472720,520000,25927.01,20260923
472830,5550000,7731.32,20260923
472840,375000,112631.14,20260923
472870,24250000,6808.01,20260923
472920,2586000,98182.2,20260923
473290,31530000,10898.29,20260923
473330,35050000,7845.49,20260923
473440,8700000,10869.17,20260923
473460,7600000,24579.57,20260923
473490,1500000,32700.99,20260923
473590,2350000,20056.66,20260923
473640,2100000,34533.02,20260923
474220,28250000,15145.29,20260923
474390,114000,40743.34,20260923
474590,7800000,49407.16,20260923
474800,2150000,15312.4,20260923
474920,940000,17934.94,20260923
475050,14850000,6798.03,20260923
475070,1100000,30142.03,20260923
475080,36200000,7957.67,20260923
475260,4610000,10765.53,20260923
475270,3560000,10743.44,20260923
475280,8720000,10742.91,20260923
475300,13000000,24645.06,20260923
475310,2900000,29655.74,20260923
475350,5100000,14257.97,20260923
475380,2650000,9917.51,20260923
475630,1558800,1078424.18,20260923
475720,67100000,12990.35,20260923
476000,550000,5088.4,20260923
476030,7800000,17541.29,20260923
476070,2650000,10652.82,20260923
476260,3100000,14332.72,20260923
476310,550000,9347.08,20260923
476450,3466000,52878.89,20260923
476550,114400000,6760.6,20260923
476690,3000000,10110.19,20260923
476750,8100000,7324.39,20260923
476760,44100000,8755.72,20260923
476800,115650000,4229.83,20260923
476850,4900000,22522.69,20260923
477050,10342000,53616.76,20260923
477080,14365000,107705.81,20260923
477490,900000,18757.18,20260923
477730,2950000,7098.45,20260923
478150,12350000,18062.75,20260923
479080,16420000,53889.02,20260923
479520,9707000,106593.42,20260923
479620,3450000,27666.66,20260923
479730,5900000,9577.58,20260923
479850,1350000,17701.52,20260923
480020,17900000,10078.29,20260923
480030,16800000,9641.78,20260923
480040,13600000,14793.05,20260923
480260,7346000,53879.42,20260923
480310,2700000,22406.54,20260923
480460,850000,9303.88,20260923
481050,2531500,1024122.67,20260923
481060,101800000,7365.06,20260923
481180,8550000,16602.07,20260923
481190,17350000,17335.2,20260923
481340,2950000,8383.97,20260923
481430,547000,97950.51,20260923
482030,1050000,9311.17,20260923
482730,57500000,11616.01,20260923
483020,650000,8941.72,20260923
483030,450000,11649.76,20260923
483280,39200000,12009.43,20260923
483290,17500000,9935.63,20260923
483320,11700000,26067.99,20260923
483330,1100000,15270.94,20260923
483340,11250000,22960.65,20260923
483570,1600000,16130.36,20260923
484790,72150000,8189.81,20260923
484880,15400000,22843.28,20260923
484890,284000,52637.09,20260923
485540,20000000,15708.06,20260923
485690,3650000,23049.31,20260923
485810,1200000,11701.92,20260923
486240,3100000,31153.62,20260923
486290,243650000,10725.17,20260923
486450,10950000,19116.58,20260923
486830,4976000,53405.07,20260923
487130,1450000,30330.33,20260923
487230,75050000,19788.45,20260923
487240,87800000,37275.97,20260923
487340,11168000,106116.42,20260923
487750,400000,34356.21,20260923
487910,1200000,8002.75,20260923
487920,1000000,7578.35,20260923
487950,1450000,13065.12,20260923
488080,17800000,40119.27,20260923
488200,350000,12325.28,20260923
488210,100000,26435.86,20260923
488290,350000,42245.2,20260923
488480,550000,12819.77,20260923
488500,9050000,12222.73,20260923
488720,3276000,48676.46,20260923
488770,91073000,105625.19,20260923
488980,4188000,52223.55,20260923
489000,2200000,9139.25,20260923
489030,47250000,6229.42,20260923
489250,47700000,12469.72,20260923
489290,1900000,15040.26,20260923
489860,850000,14930.16,20260923
490090,13200000,16242.12,20260923
490330,350000,13867.86,20260923
490480,2700000,27638.89,20260923
490490,43200000,10701.29,20260923
490590,56150000,14716.79,20260923
490600,19150000,8624.29,20260923
491010,25240000,25231.46,20260923
491090,1850000,18494.24,20260923
491220,450000,134442.83,20260923
491230,2270000,52587.69,20260923
491510,850000,17811.62,20260923
491610,1383000,105048.78,20260923
491620,55400000,10627.31,20260923
491630,575000,4843.5,20260923
491700,600000,114175.64,20260923
491820,3650000,44586.95,20260923
491830,1800000,23822.49,20260923
492500,1322000,51346.15,20260923
493420,2100000,12256.27,20260923
493810,21350000,11462.39,20260923
494180,700000,12893.3,20260923
494210,700000,10853.03,20260923
494220,3500000,52594.32,20260923
494300,115000000,9062.58,20260923
494310,12900000,93956.7,20260923
494330,5700000,33308.73,20260923
494340,1500000,21507.04,20260923
494410,2300000,14440.29,20260923
494420,1800000,8668.82,20260923
494670,25500000,21201.17,20260923
494840,3350000,11814.85,20260923
494890,33700000,32648.84,20260923
495040,2700000,32537.09,20260923
495050,29550000,33020.08,20260923
495060,6850000,28997.67,20260923
495230,7850000,32071.67,20260923
495330,4300000,32642.06,20260923
495550,5750000,33578.1,20260923
495750,2450000,32798.26,20260923
495850,20800000,32796.87,20260923
495940,3150000,19820.24,20260923
496020,9748000,52583.8,20260923
496080,15350000,32896.51,20260923
496090,3300000,32851.53,20260923
496120,750000,34121.15,20260923
496130,540000,26022.52,20260923
496770,1800000,16135.75,20260923
497510,700000,12772.71,20260923
497520,650000,12947.62,20260923
497570,50000000,22656.65,20260923
497780,1900000,9989.96,20260923
497880,5846000,50143.5,20260923
498050,950000,9721.57,20260923
498180,1507000,93343.17,20260923
498270,15050000,14923.8,20260923
498400,294700000,21030.17,20260923
498410,71000000,11710.48,20260923
498610,600000,7879.07,20260923
498860,2000000,16510.63,20260923
499150,500000,10858.32,20260923
499660,450500,1002775.12,20260923
