ticker,shares,nav,bas_dt
442260,1240000,38277.38,20260918
442320,6260000,35211.9,20260918
442550,1550000,14644.04,20260918
442560,3350000,16327.75,20260918
442570,19900000,17350.49,20260918
442580,16910000,100520.86,20260918
444200,11100000,45318.14,20260918
444490,4450000,20103.06,20260918
445150,1850000,28034.8,20260918
445290,34700000,30625.42,20260918
445690,600000,30508.25,20260918
445910,900000,20454.9,20260918
446690,500000,59953.36,20260918
446700,1040000,10373.35,20260918
446720,76200000,13562.85,20260918
446770,20200000,77862.98,20260918
447430,2850000,16315.37,20260918
447620,7800000,15910.23,20260918
447660,1550000,13948.72,20260918
447770,31650000,13879.89,20260918
448100,1100000,112720.79,20260918
448290,27400000,17677.9,20260918
448300,18100000,22877.85,20260918
448330,73900000,17320.91,20260918
448490,210000,52522.29,20260918
448540,9300000,26473.72,20260918
448570,1350000,30047.62,20260918
448630,21500000,15207.01,20260918
449170,21323000,111917.16,20260918
449180,60650000,17060.63,20260918
449190,25150000,22169.05,20260918
449450,19370000,52733.5,20260918
449580,1100000,16264.93,20260918
449680,850000,10087.0,20260918
449690,750000,49748.82,20260918
449770,3800000,20971.8,20260918
449780,1800000,18567.9,20260918
450180,650000,10373.32,20260918
450190,600000,50177.97,20260918
450910,2620000,13586.87,20260918
451000,5203000,107181.38,20260918
451060,12600000,35111.18,20260918
451150,620000,17116.99,20260918
451530,3950000,35037.46,20260918
451540,19538000,52796.85,20260918
451600,159000,84303.93,20260918
451670,500000,12117.62,20260918
452250,7750000,4706.03,20260918
452360,17100000,13231.06,20260918
453010,134000,110005.97,20260918
453060,110000,111568.14,20260918
453080,3900000,22888.02,20260918
453330,4600000,18060.14,20260918
453630,1200000,12184.75,20260918
453640,4300000,14087.04,20260918
453650,2500000,18895.5,20260918
453660,700000,16639.47,20260918
453810,29100000,11343.78,20260918
453820,1300000,10753.78,20260918
453850,207500000,7149.43,20260918
453870,25050000,11118.31,20260918
453950,2050000,31521.91,20260918
454180,400000,7417.7,20260918
454320,2150000,43484.27,20260918
454780,3064000,99499.69,20260918
455030,45400000,11877.0,20260918
455660,6600000,9353.0,20260918
455850,41750000,25198.53,20260918
455860,23900000,4443.78,20260918
455890,56230000,55564.27,20260918
455960,4580000,12153.06,20260918
456200,110000,60067.21,20260918
456250,1150000,8158.53,20260918
456600,35960000,58282.69,20260918
456610,12132000,60162.45,20260918
456680,4080000,5349.61,20260918
456880,27580000,12173.56,20260918
457480,41400000,18541.15,20260918
457690,1620000,10433.2,20260918
457700,1320000,9149.28,20260918
457930,300000,27787.64,20260918
457990,3850000,34537.25,20260918
458030,1886000,55114.09,20260918
458210,1343000,110735.42,20260918
458250,11056000,34562.63,20260918
458260,4800000,45985.79,20260918
458730,292750000,14795.39,20260918
458750,5200000,12806.26,20260918
458760,63900000,10872.28,20260918
459560,1500000,21794.48,20260918
459580,6369500,1075500.78,20260918
459750,1750000,17811.51,20260918
459790,1450000,20306.97,20260918
460270,810000,12607.36,20260918
460660,1500000,11571.16,20260918
460960,7800000,10927.81,20260918
461340,1100000,42936.9,20260918
461450,1500000,15043.34,20260918
461460,1622000,50918.23,20260918
461490,19200000,14657.44,20260918
461500,1228000,104927.07,20260918
461580,600000,15360.81,20260918
461600,2650000,8284.08,20260918
461900,800000,22750.67,20260918
461910,500000,37597.38,20260918
461950,35700000,4890.22,20260918
462010,109250000,4785.27,20260918
462330,721000000,1026.01,20260918
462340,500000,16444.43,20260918
462900,26150000,12756.73,20260918
463050,16800000,11328.66,20260918
463250,15000000,34559.25,20260918
463290,1153000,109401.83,20260918
463300,1600000,13136.69,20260918
463640,800000,13323.21,20260918
463680,5750000,22461.11,20260918
463690,550000,17957.08,20260918
464240,2800000,52052.32,20260918
464310,7800000,13502.89,20260918
464470,764000,47663.92,20260918
464600,900000,22602.06,20260918
464610,1550000,6829.86,20260918
464920,1200000,23112.81,20260918
464930,5200000,20547.07,20260918
465330,6125000,11267.29,20260918
465350,2000000,16392.48,20260918
465580,44550000,24600.59,20260918
465610,2400000,43401.24,20260918
465620,100000,6365.09,20260918
465660,1300000,24148.01,20260918
465670,1350000,16665.16,20260918
466810,1500000,5838.04,20260918
466920,52900000,27596.58,20260918
466930,7900000,23565.75,20260918
466940,31250000,26966.75,20260918
466950,18690000,30381.26,20260918
468370,1670000,10525.77,20260918
468380,8290000,10860.96,20260918
468630,2810000,10780.54,20260918
469050,1100000,31255.79,20260918
469060,2250000,34478.06,20260918
469070,33550000,10977.49,20260918
469150,18450000,60171.92,20260918
469160,850000,24302.1,20260918
469170,20400000,5979.66,20260918
469530,640000,9397.01,20260918
469790,700000,43050.14,20260918
469830,19148000,54468.72,20260918
470310,300000,17777.64,20260918
471040,9100000,29222.36,20260918
471230,4366000,102979.93,20260918
471460,460000,45413.38,20260918
471760,9250000,14131.6,20260918
471780,7700000,36748.07,20260918
471990,16550000,25081.94,20260918
472150,125370000,20573.3,20260918
472160,12000000,19123.18,20260918
472170,24000000,14016.93,20260918
472720,520000,25699.48,20260918
472830,5550000,7876.66,20260918
472840,375000,109054.15,20260918
472870,24250000,6969.32,20260918
472920,2591000,98015.15,20260918
473290,36050000,10894.67,20260918
473330,35050000,7967.08,20260918
473440,8700000,10863.99,20260918
473460,7600000,23782.52,20260918
473490,1500000,30686.02,20260918
473590,2350000,19254.29,20260918
473640,2100000,34427.12,20260918
474220,28200000,15136.02,20260918
474390,114000,40580.97,20260918
474590,7800000,45810.66,20260918
474800,2200000,16165.86,20260918
474920,940000,17875.22,20260918
475050,14800000,6909.9,20260918
475070,1100000,29813.82,20260918
475080,36350000,7937.27,20260918
475260,4710000,10760.99,20260918
475270,4160000,10740.18,20260918
475280,9420000,10744.8,20260918
475300,13000000,22650.34,20260918
475310,2950000,27006.47,20260918
475350,5050000,14616.7,20260918
475380,2650000,10096.97,20260918
475630,1558800,1077720.47,20260918
475720,66600000,12708.06,20260918
476000,550000,5021.75,20260918
476030,7800000,17083.97,20260918
476070,2650000,10694.62,20260918
476260,3100000,12701.68,20260918
476310,550000,9590.68,20260918
476450,2266000,52855.15,20260918
476550,113150000,6754.06,20260918
476690,3000000,10369.75,20260918
476750,8100000,7501.46,20260918
476760,43300000,8919.49,20260918
476800,115650000,4183.89,20260918
476850,4800000,21806.46,20260918
477050,10292000,53589.5,20260918
477080,14365000,107635.84,20260918
477490,900000,18616.96,20260918
477730,2950000,7209.47,20260918
478150,12150000,18444.76,20260918
479080,16420000,53854.52,20260918
479520,9707000,106530.75,20260918
479620,3450000,25564.2,20260918
479730,5900000,9692.59,20260918
479850,1350000,17946.84,20260918
480020,17900000,10142.46,20260918
480030,16800000,9700.22,20260918
480040,13600000,13984.12,20260918
480260,7374000,53865.29,20260918
480310,2650000,20661.41,20260918
480460,850000,9092.42,20260918
481050,2477700,1023454.86,20260918
481060,102050000,7352.48,20260918
481180,8600000,16740.14,20260918
481190,17200000,17069.95,20260918
481340,2950000,8535.74,20260918
481430,656000,97334.92,20260918
482030,1050000,9049.94,20260918
482730,57500000,11629.82,20260918
483020,650000,8909.5,20260918
483030,450000,11803.63,20260918
483280,39300000,11886.41,20260918
483290,17400000,10217.97,20260918
483320,11750000,24684.27,20260918
483330,1100000,15122.52,20260918
483340,11300000,21928.77,20260918
483570,1600000,15968.05,20260918
484790,72110000,8197.59,20260918
484880,16700000,22983.16,20260918
484890,272000,52608.15,20260918
485540,20400000,15346.52,20260918
485690,3700000,22198.12,20260918
485810,1200000,11701.57,20260918
486240,3100000,29416.13,20260918
486290,240200000,10500.09,20260918
486450,10900000,19060.23,20260918
486830,4920000,53369.73,20260918
487130,1450000,29418.37,20260918
487230,75100000,19602.51,20260918
487240,87700000,37798.21,20260918
487340,8932000,106041.91,20260918
487750,400000,31911.24,20260918
487910,1200000,8171.82,20260918
487920,1000000,7704.55,20260918
487950,1450000,13265.15,20260918
488080,17950000,35538.87,20260918
488200,350000,12665.76,20260918
488210,100000,25126.5,20260918
488290,350000,43174.1,20260918
488480,550000,13098.18,20260918
488500,9050000,12411.78,20260918
488720,3276000,48607.18,20260918
488770,85283000,105563.74,20260918
488980,4188000,52197.7,20260918
489000,2200000,9335.99,20260918
489030,46850000,6332.58,20260918
489250,47500000,12733.15,20260918
489290,1900000,14976.64,20260918
489860,850000,14671.21,20260918
490090,13200000,16082.39,20260918
490330,350000,14305.61,20260918
490480,2700000,28978.3,20260918
490490,43200000,10922.28,20260918
490590,55550000,14253.13,20260918
490600,19150000,8832.37,20260918
491010,25270000,24666.92,20260918
491090,1850000,18341.11,20260918
491220,450000,130241.07,20260918
491230,2310000,52563.26,20260918
491510,850000,17789.41,20260918
491610,1383000,104996.59,20260918
491620,54800000,10485.55,20260918
491630,575000,5340.65,20260918
491700,600000,110530.9,20260918
491820,3650000,45212.33,20260918
491830,1750000,22016.77,20260918
492500,1322000,51317.82,20260918
493420,2100000,12516.42,20260918
493810,21800000,11410.73,20260918
494180,700000,13012.85,20260918
494210,700000,10814.7,20260918
494220,3500000,48981.42,20260918
494300,115000000,9033.89,20260918
494310,13050000,81544.98,20260918
494330,5600000,32468.44,20260918
494340,1500000,19301.98,20260918
494410,2100000,14245.95,20260918
494420,1800000,8728.0,20260918
494670,25500000,21921.55,20260918
494840,3350000,12288.67,20260918
494890,33700000,31603.97,20260918
495040,2700000,31981.46,20260918
495050,29550000,32451.17,20260918
495060,6850000,28272.49,20260918
495230,7900000,31277.54,20260918
495330,4300000,32095.67,20260918
495550,5750000,32999.6,20260918
495750,2450000,32234.04,20260918
495850,20750000,32230.61,20260918
495940,3150000,19354.71,20260918
496020,9630000,52553.33,20260918
496080,15650000,32329.5,20260918
496090,3300000,32286.0,20260918
496120,750000,33544.07,20260918
496130,540000,25365.92,20260918
496770,1800000,16684.46,20260918
497510,700000,12882.95,20260918
497520,650000,13007.32,20260918
497570,49900000,21242.6,20260918
497780,1850000,10416.21,20260918
497880,5790000,50111.97,20260918
498050,950000,9917.04,20260918
498180,1507000,93237.5,20260918
498270,15050000,14567.74,20260918
498400,295400000,20398.95,20260918
498410,69700000,11774.33,20260918
498610,600000,7964.11,20260918
498860,2000000,16377.4,20260918
499150,500000,10910.16,20260918
499660,449500,1002126.29,20260918
